Date,Crop_Type,Region,Production_Volume_Tonnes,Price_Per_Tonne_USD,Temperature_Celsius,Rainfall_mm
2020-11-17 20:11:16.935387072,Rice,Nairobi,456,51.83,31.3,128.4
2020-11-18 20:43:49.965993152,Tea,Muranga,884,135.37,24.9,13.3
2020-11-19 21:16:22.996599296,Sorghum,Mombasa,179,53.69,30.4,146.8
2020-11-20 21:48:56.027205440,Sugarcane,Kisii,865,149.86,26.1,197.0
2020-11-21 22:21:29.057811520,Tea,Eldoret,208,142.67,29.5,117.8
2020-11-22 22:54:02.088417664,Tea,Nakuru,778,95.9,16.9,121.8
2020-11-23 23:26:35.119023808,Wheat,Kisii,133,149.41,20.5,43.9
2020-11-24 23:59:08.149629888,Beans,Nakuru,139,66.42,23.4,0.7
2020-11-26 00:31:41.180236032,Wheat,Mombasa,433,57.27,21.7,89.4
2020-11-27 01:04:14.210842176,Coffee,Embu,650,69.36,17.5,150.9
2020-11-28 01:36:47.241448256,Beans,Meru,849,65.23,26.5,121.3
2020-11-29 02:09:20.272054400,Coffee,Mombasa,993,67.72,15.0,73.0
2020-11-30 02:41:53.302660480,Maize,Muranga,925,59.84,31.1,128.3
2020-12-01 03:14:26.333266624,Maize,Muranga,962,145.9,20.2,112.0
2020-12-02 03:46:59.363872768,Tea,Meru,874,102.09,34.0,161.0
2020-12-03 04:19:32.394478848,Tea,Nairobi,249,61.64,30.2,117.8
2020-12-04 04:52:05.425084992,Beans,Mombasa,866,145.36,23.4,3.9
2020-12-05 05:24:38.455691136,Sorghum,Eldoret,804,71.54,25.1,90.8
2020-12-06 05:57:11.486297216,Beans,Muranga,920,72.29,15.3,125.7
2020-12-07 06:29:44.516903360,Maize,Nairobi,641,62.31,30.1,37.3
2020-12-08 07:02:17.547509504,Rice,Embu,799,110.91,25.8,107.6
2020-12-09 07:34:50.578115584,Tea,Eldoret,484,116.83,33.2,177.2
2020-12-10 08:07:23.608721728,Beans,Kisii,786,106.46,15.0,30.8
2020-12-11 08:39:56.639327872,Sorghum,Mombasa,239,115.13,29.6,157.4
2020-12-12 09:12:29.669933952,Beans,Nairobi,462,51.76,33.8,47.6
2020-12-13 09:45:02.700540096,Coffee,Meru,412,62.01,30.9,77.8
2020-12-14 10:17:35.731146176,Tea,Nairobi,236,100.88,28.2,82.6
2020-12-15 10:50:08.761752320,Beans,Kisii,533,75.42,33.9,27.5
2020-12-16 11:22:41.792358464,Sugarcane,Nakuru,925,124.03,31.6,50.2
2020-12-17 11:55:14.822964544,Coffee,Muranga,436,111.01,34.4,65.5
2020-12-18 12:27:47.853570688,Maize,Mombasa,681,86.96,30.5,103.0
2020-12-19 13:00:20.884176832,Sorghum,Meru,789,53.86,34.5,136.7
2020-12-20 13:32:53.914782912,Rice,Nakuru,597,78.62,32.0,178.1
2020-12-21 14:05:26.945389056,Sorghum,Muranga,489,80.57,30.7,162.8
2020-12-22 14:37:59.975995200,Wheat,Meru,986,96.43,16.4,24.8
2020-12-23 15:10:33.006601280,Coffee,Nairobi,397,51.61,15.9,97.1
2020-12-24 15:43:06.037207424,Sorghum,Nairobi,298,139.77,34.8,194.4
2020-12-25 16:15:39.067813568,Rice,Kisii,854,101.87,28.3,8.2
2020-12-26 16:48:12.098419648,Sorghum,Muranga,298,131.52,18.4,128.8
2020-12-27 17:20:45.129025792,Wheat,Muranga,938,131.07,16.1,35.8
2020-12-28 17:53:18.159631936,Rice,Eldoret,237,70.05,18.1,109.8
2020-12-29 18:25:51.190238016,Tea,Kisii,858,137.82,16.5,106.8
2020-12-30 18:58:24.220844160,Maize,Nakuru,877,142.5,26.3,180.9
2020-12-31 19:30:57.251450240,Sorghum,Muranga,967,117.41,34.1,170.5
2021-01-01 20:03:30.282056384,Wheat,Muranga,248,101.45,16.3,72.0
2021-01-02 20:36:03.312662528,Coffee,Muranga,126,128.88,26.1,139.3
2021-01-03 21:08:36.343268608,Sugarcane,Nakuru,415,77.24,27.2,103.5
2021-01-04 21:41:09.373874752,Rice,Eldoret,789,129.3,16.4,19.5
2021-01-05 22:13:42.404480896,Coffee,Embu,344,109.99,29.4,192.6
2021-01-06 22:46:15.435086976,Beans,Embu,713,110.43,26.4,157.4
2021-01-07 23:18:48.465693120,Coffee,Kisii,901,57.64,33.5,80.7
2021-01-08 23:51:21.496299264,Rice,Embu,270,122.36,17.4,74.0
2021-01-10 00:23:54.526905344,Tea,Kisii,892,63.82,20.5,40.5
2021-01-11 00:56:27.557511488,Beans,Meru,563,106.79,22.8,38.5
2021-01-12 01:29:00.588117632,Sugarcane,Meru,148,119.64,22.7,188.7
2021-01-13 02:01:33.618723712,Rice,Eldoret,441,119.35,29.0,64.2
2021-01-14 02:34:06.649329856,Sorghum,Kisii,469,72.48,23.4,25.2
2021-01-15 03:06:39.679935936,Sorghum,Meru,635,94.56,17.7,85.9
2021-01-16 03:39:12.710542080,Maize,Embu,827,94.4,20.6,154.1
2021-01-17 04:11:45.741148224,Coffee,Muranga,575,65.3,20.6,7.8
2021-01-18 04:44:18.771754304,Rice,Kisii,435,142.83,23.0,132.1
2021-01-19 05:16:51.802360448,Rice,Eldoret,953,82.67,19.7,154.4
2021-01-20 05:49:24.832966592,Maize,Nairobi,196,74.16,26.5,177.8
2021-01-21 06:21:57.863572672,Sugarcane,Muranga,491,141.74,16.9,28.4
2021-01-22 06:54:30.894178816,Wheat,Embu,618,94.5,17.8,163.7
2021-01-23 07:27:03.924784960,Coffee,Nakuru,180,138.9,32.1,104.6
2021-01-24 07:59:36.955391040,Beans,Embu,648,149.33,15.1,158.0
2021-01-25 08:32:09.985997184,Sugarcane,Nairobi,902,121.54,15.5,113.3
2021-01-26 09:04:43.016603328,Wheat,Nairobi,631,104.33,32.5,185.0
2021-01-27 09:37:16.047209408,Coffee,Nakuru,119,126.57,15.7,106.2
2021-01-28 10:09:49.077815552,Rice,Kisii,300,73.56,31.7,151.7
2021-01-29 10:42:22.108421632,Beans,Meru,686,72.91,32.3,182.6
2021-01-30 11:14:55.139027776,Beans,Nakuru,985,124.59,15.2,112.2
2021-01-31 11:47:28.169633920,Coffee,Nairobi,500,122.26,20.0,49.4
2021-02-01 12:20:01.200240000,Maize,Nakuru,708,94.89,24.5,33.0
2021-02-02 12:52:34.230846144,Tea,Nairobi,508,148.13,20.4,77.3
2021-02-03 13:25:07.261452288,Maize,Kisii,197,51.81,25.1,32.0
2021-02-04 13:57:40.292058368,Coffee,Muranga,737,76.97,19.2,12.8
2021-02-05 14:30:13.322664512,Wheat,Eldoret,889,68.24,19.1,182.8
2021-02-06 15:02:46.353270656,Sorghum,Eldoret,990,50.69,19.0,73.8
2021-02-07 15:35:19.383876736,Beans,Nairobi,804,97.78,34.7,159.0
2021-02-08 16:07:52.414482880,Rice,Embu,901,144.12,29.2,51.0
2021-02-09 16:40:25.445089024,Coffee,Nairobi,829,118.87,32.0,134.5
2021-02-10 17:12:58.475695104,Wheat,Meru,235,112.62,19.8,84.9
2021-02-11 17:45:31.506301248,Tea,Muranga,659,53.89,30.5,33.0
2021-02-12 18:18:04.536907328,Sorghum,Muranga,958,124.98,17.3,87.3
2021-02-13 18:50:37.567513472,Coffee,Nakuru,111,88.26,25.1,43.2
2021-02-14 19:23:10.598119616,Beans,Embu,691,121.13,15.5,148.6
2021-02-15 19:55:43.628725696,Wheat,Meru,743,66.09,27.1,94.2
2021-02-16 20:28:16.659331840,Rice,Mombasa,943,54.39,17.6,50.5
2021-02-17 21:00:49.689937984,Beans,Eldoret,534,133.24,21.0,46.9
2021-02-18 21:33:22.720544064,Sorghum,Kisii,630,132.25,33.8,23.1
2021-02-19 22:05:55.751150208,Coffee,Nakuru,476,125.48,18.3,120.3
2021-02-20 22:38:28.781756352,Tea,Mombasa,219,148.48,33.8,164.7
2021-02-21 23:11:01.812362432,Coffee,Nakuru,845,134.19,25.2,44.7
2021-02-22 23:43:34.842968576,Wheat,Embu,227,64.11,20.5,1.6
2021-02-24 00:16:07.873574720,Sorghum,Embu,274,126.1,19.1,100.4
2021-02-25 00:48:40.904180800,Rice,Eldoret,254,93.26,20.5,82.2
2021-02-26 01:21:13.934786944,Rice,Embu,148,75.67,23.2,193.1
2021-02-27 01:53:46.965393088,Wheat,Kisii,110,146.48,17.7,120.8
2021-02-28 02:26:19.995999168,Wheat,Kisii,762,100.4,28.0,28.8
2021-03-01 02:58:53.026605312,Rice,Nakuru,305,142.9,31.8,99.5
2021-03-02 03:31:26.057211392,Sugarcane,Muranga,103,89.13,22.5,15.0
2021-03-03 04:03:59.087817536,Tea,Nairobi,828,149.62,15.7,9.4
2021-03-04 04:36:32.118423680,Maize,Nakuru,508,89.58,27.3,120.1
2021-03-05 05:09:05.149029760,Beans,Nairobi,488,112.73,15.5,98.4
2021-03-06 05:41:38.179635904,Sugarcane,Nakuru,771,76.3,20.5,0.7
2021-03-07 06:14:11.210242048,Rice,Kisii,990,118.96,19.7,172.5
2021-03-08 06:46:44.240848128,Beans,Mombasa,344,126.18,29.6,71.4
2021-03-09 07:19:17.271454272,Beans,Nakuru,415,95.97,32.7,47.4
2021-03-10 07:51:50.302060416,Tea,Mombasa,541,87.98,30.4,84.8
2021-03-11 08:24:23.332666496,Tea,Embu,827,127.81,20.6,182.5
2021-03-12 08:56:56.363272640,Beans,Embu,815,146.07,27.5,87.9
2021-03-13 09:29:29.393878784,Sugarcane,Kisii,785,137.97,31.8,144.8
2021-03-14 10:02:02.424484864,Beans,Kisii,275,73.14,19.8,120.5
2021-03-15 10:34:35.455091008,Sorghum,Kisii,565,122.04,29.1,175.7
2021-03-16 11:07:08.485697088,Maize,Meru,271,80.61,27.8,69.4
2021-03-17 11:39:41.516303232,Sorghum,Embu,586,54.7,27.3,63.9
2021-03-18 12:12:14.546909376,Wheat,Eldoret,398,80.75,23.7,9.3
2021-03-19 12:44:47.577515456,Maize,Meru,538,128.43,22.9,75.2
2021-03-20 13:17:20.608121600,Rice,Eldoret,868,98.98,23.6,122.5
2021-03-21 13:49:53.638727744,Coffee,Eldoret,259,52.76,20.2,126.9
2021-03-22 14:22:26.669333824,Sugarcane,Embu,831,77.67,33.9,160.2
2021-03-23 14:54:59.699939968,Sorghum,Eldoret,924,146.62,25.3,108.0
2021-03-24 15:27:32.730546112,Maize,Mombasa,484,68.16,21.0,67.8
2021-03-25 16:00:05.761152192,Maize,Meru,399,82.42,23.4,89.4
2021-03-26 16:32:38.791758336,Sugarcane,Kisii,146,79.67,24.4,163.0
2021-03-27 17:05:11.822364480,Coffee,Embu,162,68.61,34.0,51.9
2021-03-28 17:37:44.852970560,Beans,Nakuru,116,131.34,17.7,182.1
2021-03-29 18:10:17.883576704,Wheat,Meru,895,110.36,31.1,55.5
2021-03-30 18:42:50.914182784,Maize,Nakuru,140,122.31,27.7,165.1
2021-03-31 19:15:23.944788928,Sugarcane,Nakuru,289,81.86,17.9,171.7
2021-04-01 19:47:56.975395072,Sugarcane,Nairobi,366,50.06,33.5,114.8
2021-04-02 20:20:30.006001152,Maize,Nairobi,889,95.98,16.2,104.9
2021-04-03 20:53:03.036607296,Tea,Meru,518,104.33,28.0,177.2
2021-04-04 21:25:36.067213440,Sorghum,Kisii,507,89.25,23.6,104.0
2021-04-05 21:58:09.097819520,Rice,Kisii,355,94.48,19.8,84.1
2021-04-06 22:30:42.128425664,Coffee,Kisii,922,114.12,34.4,160.4
2021-04-07 23:03:15.159031808,Wheat,Eldoret,998,74.11,15.1,1.7
2021-04-08 23:35:48.189637888,Sugarcane,Nakuru,298,134.17,31.1,197.3
2021-04-10 00:08:21.220244032,Sorghum,Embu,497,105.42,32.7,174.8
2021-04-11 00:40:54.250850176,Rice,Nairobi,492,56.19,27.9,44.1
2021-04-12 01:13:27.281456256,Sorghum,Muranga,270,91.24,27.7,89.1
2021-04-13 01:46:00.312062400,Beans,Eldoret,793,99.51,31.9,108.8
2021-04-14 02:18:33.342668480,Sugarcane,Muranga,731,105.67,15.5,167.3
2021-04-15 02:51:06.373274624,Maize,Kisii,505,70.83,20.2,3.1
2021-04-16 03:23:39.403880768,Coffee,Eldoret,223,94.87,28.6,61.8
2021-04-17 03:56:12.434486848,Sorghum,Nakuru,878,114.16,32.7,192.8
2021-04-18 04:28:45.465092992,Tea,Meru,739,138.93,23.3,53.4
2021-04-19 05:01:18.495699136,Tea,Muranga,473,70.23,20.3,1.1
2021-04-20 05:33:51.526305216,Rice,Embu,722,88.2,28.6,85.5
2021-04-21 06:06:24.556911360,Coffee,Eldoret,188,85.23,33.4,125.0
2021-04-22 06:38:57.587517504,Sugarcane,Embu,953,56.74,28.6,86.7
2021-04-23 07:11:30.618123584,Tea,Embu,497,121.43,28.0,31.9
2021-04-24 07:44:03.648729728,Beans,Mombasa,944,58.25,31.3,41.0
2021-04-25 08:16:36.679335872,Beans,Kisii,557,142.75,15.5,73.3
2021-04-26 08:49:09.709941952,Sugarcane,Muranga,547,69.96,30.1,57.9
2021-04-27 09:21:42.740548096,Sorghum,Nakuru,580,83.51,24.2,167.4
2021-04-28 09:54:15.771154240,Beans,Meru,300,81.89,25.3,81.9
2021-04-29 10:26:48.801760320,Rice,Nairobi,826,105.23,21.2,177.4
2021-04-30 10:59:21.832366464,Sugarcane,Eldoret,159,113.06,16.4,55.0
2021-05-01 11:31:54.862972544,Sorghum,Nakuru,895,91.72,32.2,123.0
2021-05-02 12:04:27.893578688,Rice,Embu,249,102.15,33.8,143.9
2021-05-03 12:37:00.924184832,Coffee,Muranga,817,100.9,21.5,105.7
2021-05-04 13:09:33.954790912,Rice,Meru,864,100.55,29.5,41.6
2021-05-05 13:42:06.985397056,Beans,Nakuru,838,76.32,15.4,74.4
2021-05-06 14:14:40.016003200,Tea,Nakuru,813,90.31,18.6,71.1
2021-05-07 14:47:13.046609280,Rice,Embu,449,87.73,34.3,123.9
2021-05-08 15:19:46.077215424,Beans,Nakuru,321,84.55,17.6,65.2
2021-05-09 15:52:19.107821568,Tea,Embu,437,131.4,17.1,88.3
2021-05-10 16:24:52.138427648,Beans,Embu,612,137.4,23.1,145.2
2021-05-11 16:57:25.169033792,Rice,Nairobi,830,106.26,26.2,168.6
2021-05-12 17:29:58.199639936,Maize,Nairobi,709,117.5,15.6,170.0
2021-05-13 18:02:31.230246016,Wheat,Embu,399,145.09,20.2,156.1
2021-05-14 18:35:04.260852160,Coffee,Nairobi,358,69.21,23.3,171.7
2021-05-15 19:07:37.291458240,Tea,Nairobi,500,64.77,33.8,136.4
2021-05-16 19:40:10.322064384,Rice,Muranga,293,52.59,19.3,15.7
2021-05-17 20:12:43.352670528,Beans,Nairobi,829,89.4,19.8,10.6
2021-05-18 20:45:16.383276608,Tea,Meru,299,72.74,28.9,161.3
2021-05-19 21:17:49.413882752,Sorghum,Nakuru,710,145.48,18.0,120.2
2021-05-20 21:50:22.444488896,Wheat,Nakuru,804,107.77,29.7,78.6
2021-05-21 22:22:55.475094976,Tea,Kisii,603,70.57,23.6,159.0
2021-05-22 22:55:28.505701120,Sugarcane,Nairobi,131,136.02,18.9,107.6
2021-05-23 23:28:01.536307264,Tea,Kisii,282,78.71,33.7,105.5
2021-05-25 00:00:34.566913344,Tea,Embu,998,139.84,18.4,151.8
2021-05-26 00:33:07.597519488,Sorghum,Nairobi,876,120.74,24.7,22.8
2021-05-27 01:05:40.628125632,Rice,Embu,950,125.87,33.8,40.8
2021-05-28 01:38:13.658731712,Coffee,Meru,103,86.71,26.7,192.8
2021-05-29 02:10:46.689337856,Sugarcane,Meru,215,78.45,33.4,149.7
2021-05-30 02:43:19.719943936,Sugarcane,Mombasa,198,53.55,30.0,56.4
2021-05-31 03:15:52.750550080,Sorghum,Muranga,956,88.95,25.0,52.9
2021-06-01 03:48:25.781156224,Beans,Nakuru,996,141.07,22.4,23.0
2021-06-02 04:20:58.811762304,Coffee,Kisii,498,124.55,24.6,72.1
2021-06-03 04:53:31.842368448,Coffee,Nakuru,274,146.9,23.0,29.1
2021-06-04 05:26:04.872974592,Maize,Kisii,759,129.89,28.2,42.2
2021-06-05 05:58:37.903580672,Maize,Eldoret,310,139.82,25.1,167.5
2021-06-06 06:31:10.934186816,Maize,Kisii,218,124.7,27.4,113.9
2021-06-07 07:03:43.964792960,Beans,Muranga,273,142.8,20.3,77.8
2021-06-08 07:36:16.995399040,Rice,Embu,720,79.88,26.8,78.6
2021-06-09 08:08:50.026005184,Coffee,Meru,103,128.67,19.3,151.4
2021-06-10 08:41:23.056611328,Tea,Embu,697,110.45,29.2,97.8
2021-06-11 09:13:56.087217408,Rice,Kisii,184,107.67,28.2,52.8
2021-06-12 09:46:29.117823552,Beans,Meru,219,131.19,19.1,1.1
2021-06-13 10:19:02.148429632,Sorghum,Meru,984,97.94,30.7,193.8
2021-06-14 10:51:35.179035776,Wheat,Eldoret,822,137.24,21.2,87.5
2021-06-15 11:24:08.209641920,Maize,Eldoret,662,98.84,15.7,134.3
2021-06-16 11:56:41.240248000,Wheat,Embu,699,80.56,15.4,70.9
2021-06-17 12:29:14.270854144,Tea,Mombasa,531,125.56,31.9,119.2
2021-06-18 13:01:47.301460288,Maize,Kisii,573,134.35,26.2,121.3
2021-06-19 13:34:20.332066368,Coffee,Muranga,475,109.28,24.2,128.6
2021-06-20 14:06:53.362672512,Wheat,Mombasa,919,56.39,28.8,5.8
2021-06-21 14:39:26.393278656,Tea,Embu,143,137.44,26.4,147.2
2021-06-22 15:11:59.423884736,Sorghum,Mombasa,488,61.27,24.1,65.8
2021-06-23 15:44:32.454490880,Wheat,Mombasa,284,128.58,22.2,24.6
2021-06-24 16:17:05.485097024,Sugarcane,Eldoret,676,64.88,30.7,10.5
2021-06-25 16:49:38.515703104,Rice,Embu,282,51.44,32.5,0.9
2021-06-26 17:22:11.546309248,Beans,Nairobi,356,52.72,20.6,0.6
2021-06-27 17:54:44.576915392,Sugarcane,Mombasa,912,146.69,31.1,19.1
2021-06-28 18:27:17.607521472,Sugarcane,Meru,919,73.71,31.2,3.9
2021-06-29 18:59:50.638127616,Rice,Muranga,998,148.43,33.9,83.3
2021-06-30 19:32:23.668733696,Beans,Meru,749,124.05,17.2,25.2
2021-07-01 20:04:56.699339840,Coffee,Mombasa,828,77.1,24.1,16.4
2021-07-02 20:37:29.729945984,Maize,Nairobi,517,99.03,34.0,70.6
2021-07-03 21:10:02.760552064,Sugarcane,Nakuru,744,87.23,23.7,176.6
2021-07-04 21:42:35.791158208,Maize,Mombasa,679,56.66,15.7,60.9
2021-07-05 22:15:08.821764352,Coffee,Nakuru,687,124.03,16.6,47.1
2021-07-06 22:47:41.852370432,Coffee,Nairobi,463,136.94,28.2,124.4
2021-07-07 23:20:14.882976576,Tea,Eldoret,817,113.69,17.7,116.2
2021-07-08 23:52:47.913582720,Rice,Kisii,651,90.69,22.9,96.2
2021-07-10 00:25:20.944188800,Rice,Eldoret,802,78.39,33.0,112.2
2021-07-11 00:57:53.974794944,Tea,Mombasa,922,108.51,32.8,32.0
2021-07-12 01:30:27.005401088,Rice,Embu,537,100.65,28.5,15.7
2021-07-13 02:03:00.036007168,Maize,Muranga,960,113.83,15.6,136.7
2021-07-14 02:35:33.066613312,Sugarcane,Nakuru,371,144.83,22.1,148.7
2021-07-15 03:08:06.097219392,Sugarcane,Mombasa,399,105.02,32.1,156.5
2021-07-16 03:40:39.127825536,Rice,Kisii,104,63.17,28.7,0.7
2021-07-17 04:13:12.158431680,Rice,Mombasa,854,77.39,25.6,63.6
2021-07-18 04:45:45.189037760,Beans,Mombasa,828,147.35,34.9,187.2
2021-07-19 05:18:18.219643904,Tea,Muranga,838,60.4,17.4,24.2
2021-07-20 05:50:51.250250048,Sugarcane,Nakuru,886,129.05,23.0,64.6
2021-07-21 06:23:24.280856128,Beans,Nakuru,822,67.56,22.3,189.7
2021-07-22 06:55:57.311462272,Rice,Embu,400,148.83,18.3,71.1
2021-07-23 07:28:30.342068416,Sorghum,Nairobi,616,67.96,21.0,145.4
2021-07-24 08:01:03.372674496,Coffee,Eldoret,240,94.69,18.8,187.2
2021-07-25 08:33:36.403280640,Sorghum,Nakuru,479,113.85,22.7,154.8
2021-07-26 09:06:09.433886784,Beans,Embu,780,76.0,26.9,46.8
2021-07-27 09:38:42.464492864,Tea,Mombasa,999,75.29,17.8,160.3
2021-07-28 10:11:15.495099008,Sugarcane,Mombasa,891,112.34,25.5,2.8
2021-07-29 10:43:48.525705088,Tea,Embu,335,131.84,15.4,185.6
2021-07-30 11:16:21.556311232,Sugarcane,Nakuru,932,115.34,24.1,3.0
2021-07-31 11:48:54.586917376,Coffee,Nakuru,430,121.82,20.8,99.2
2021-08-01 12:21:27.617523456,Beans,Nairobi,361,86.18,15.9,45.6
2021-08-02 12:54:00.648129600,Beans,Kisii,541,105.48,21.6,116.5
2021-08-03 13:26:33.678735744,Coffee,Eldoret,485,82.47,18.9,39.6
2021-08-04 13:59:06.709341824,Tea,Mombasa,261,109.19,33.7,32.0
2021-08-05 14:31:39.739947968,Maize,Muranga,369,75.04,31.7,84.9
2021-08-06 15:04:12.770554112,Beans,Muranga,149,138.41,21.6,21.1
2021-08-07 15:36:45.801160192,Sorghum,Nairobi,208,118.67,18.3,102.8
2021-08-08 16:09:18.831766336,Coffee,Kisii,657,138.28,16.4,38.1
2021-08-09 16:41:51.862372480,Sorghum,Eldoret,550,74.29,26.1,164.9
2021-08-10 17:14:24.892978560,Coffee,Kisii,244,68.19,19.6,88.5
2021-08-11 17:46:57.923584704,Wheat,Meru,256,53.33,22.3,10.2
2021-08-12 18:19:30.954190784,Tea,Muranga,986,140.75,27.7,3.8
2021-08-13 18:52:03.984796928,Tea,Meru,107,107.01,17.9,150.3
2021-08-14 19:24:37.015403072,Wheat,Muranga,242,138.52,32.4,61.9
2021-08-15 19:57:10.046009152,Sorghum,Muranga,987,136.18,24.7,90.7
2021-08-16 20:29:43.076615296,Rice,Muranga,195,111.4,32.3,94.8
2021-08-17 21:02:16.107221440,Tea,Nakuru,120,76.11,25.5,46.5
2021-08-18 21:34:49.137827520,Tea,Eldoret,737,98.56,30.8,105.2
2021-08-19 22:07:22.168433664,Tea,Meru,177,64.65,15.0,65.3
2021-08-20 22:39:55.199039808,Coffee,Kisii,866,80.3,24.2,161.4
2021-08-21 23:12:28.229645888,Rice,Mombasa,758,94.65,28.4,171.5
2021-08-22 23:45:01.260252032,Maize,Nakuru,887,60.49,23.9,44.4
2021-08-24 00:17:34.290858176,Coffee,Nakuru,831,142.73,33.8,172.5
2021-08-25 00:50:07.321464256,Sorghum,Mombasa,365,114.4,20.8,73.8
2021-08-26 01:22:40.352070400,Maize,Nairobi,169,122.93,19.2,18.7
2021-08-27 01:55:13.382676544,Tea,Embu,907,52.76,16.9,79.5
2021-08-28 02:27:46.413282624,Beans,Meru,716,104.74,28.8,148.2
2021-08-29 03:00:19.443888768,Beans,Kisii,645,147.64,30.0,114.5
2021-08-30 03:32:52.474494848,Wheat,Muranga,109,102.82,29.2,137.7
2021-08-31 04:05:25.505100992,Rice,Meru,791,137.94,34.4,151.8
2021-09-01 04:37:58.535707136,Sugarcane,Mombasa,889,67.83,27.6,26.2
2021-09-02 05:10:31.566313216,Sugarcane,Meru,768,61.76,31.1,97.7
2021-09-03 05:43:04.596919360,Beans,Nakuru,317,75.93,22.3,41.2
2021-09-04 06:15:37.627525504,Rice,Eldoret,228,92.08,31.1,88.6
2021-09-05 06:48:10.658131584,Beans,Embu,357,58.46,20.8,23.7
2021-09-06 07:20:43.688737728,Maize,Nakuru,929,145.87,32.2,138.6
2021-09-07 07:53:16.719343872,Coffee,Mombasa,431,76.74,17.2,176.3
2021-09-08 08:25:49.749949952,Wheat,Muranga,100,120.49,28.3,89.0
2021-09-09 08:58:22.780556096,Tea,Nairobi,442,106.35,28.2,47.9
2021-09-10 09:30:55.811162240,Maize,Eldoret,376,57.65,33.8,162.6
2021-09-11 10:03:28.841768320,Rice,Eldoret,660,83.26,17.5,36.8
2021-09-12 10:36:01.872374464,Rice,Muranga,494,135.95,29.6,175.4
2021-09-13 11:08:34.902980544,Rice,Nakuru,331,103.78,24.8,96.4
2021-09-14 11:41:07.933586688,Sugarcane,Eldoret,678,54.92,21.9,49.5
2021-09-15 12:13:40.964192832,Beans,Eldoret,579,93.0,30.6,140.5
2021-09-16 12:46:13.994798912,Sorghum,Nakuru,968,55.19,29.1,148.8
2021-09-17 13:18:47.025405056,Tea,Embu,426,66.37,33.1,195.3
2021-09-18 13:51:20.056011200,Maize,Mombasa,888,105.52,21.1,72.6
2021-09-19 14:23:53.086617280,Maize,Meru,928,135.04,17.7,200.0
2021-09-20 14:56:26.117223424,Tea,Meru,244,93.32,26.6,42.0
2021-09-21 15:28:59.147829568,Beans,Mombasa,933,65.35,18.5,60.0
2021-09-22 16:01:32.178435648,Beans,Nairobi,298,112.93,32.0,101.9
2021-09-23 16:34:05.209041792,Coffee,Muranga,834,61.63,24.1,160.0
2021-09-24 17:06:38.239647936,Beans,Kisii,735,111.76,16.4,45.6
2021-09-25 17:39:11.270254016,Rice,Nakuru,724,105.71,21.1,76.0
2021-09-26 18:11:44.300860160,Rice,Eldoret,913,116.82,27.8,86.2
2021-09-27 18:44:17.331466240,Beans,Eldoret,219,69.96,17.8,166.9
2021-09-28 19:16:50.362072384,Maize,Nakuru,149,98.71,29.1,140.5
2021-09-29 19:49:23.392678528,Coffee,Nairobi,807,98.54,23.2,2.0
2021-09-30 20:21:56.423284608,Wheat,Muranga,336,87.45,23.2,3.1
2021-10-01 20:54:29.453890752,Coffee,Embu,137,50.43,28.8,37.5
2021-10-02 21:27:02.484496896,Tea,Embu,491,60.9,32.6,32.7
2021-10-03 21:59:35.515102976,Beans,Kisii,245,76.67,18.6,185.7
2021-10-04 22:32:08.545709120,Rice,Nakuru,759,64.52,27.5,35.3
2021-10-05 23:04:41.576315264,Beans,Kisii,271,125.85,18.7,44.9
2021-10-06 23:37:14.606921344,Sorghum,Muranga,134,139.25,19.4,84.0
2021-10-08 00:09:47.637527488,Rice,Embu,833,103.59,30.0,130.6
2021-10-09 00:42:20.668133632,Rice,Kisii,271,139.87,32.0,187.7
2021-10-10 01:14:53.698739712,Wheat,Eldoret,846,125.59,15.0,104.3
2021-10-11 01:47:26.729345856,Sugarcane,Mombasa,151,56.09,34.0,105.3
2021-10-12 02:19:59.759951936,Rice,Embu,404,61.68,20.9,82.1
2021-10-13 02:52:32.790558080,Rice,Embu,148,136.93,28.0,51.4
2021-10-14 03:25:05.821164224,Coffee,Nairobi,322,82.48,25.2,103.0
2021-10-15 03:57:38.851770304,Wheat,Muranga,334,54.71,25.4,24.0
2021-10-16 04:30:11.882376448,Coffee,Mombasa,214,102.05,22.0,169.8
2021-10-17 05:02:44.912982592,Sorghum,Eldoret,545,98.33,25.3,116.9
2021-10-18 05:35:17.943588672,Rice,Nairobi,787,69.05,27.0,164.8
2021-10-19 06:07:50.974194816,Sorghum,Mombasa,305,103.34,23.0,53.8
2021-10-20 06:40:24.004800960,Coffee,Mombasa,632,130.41,16.1,172.2
2021-10-21 07:12:57.035407040,Sugarcane,Muranga,239,146.58,32.9,50.0
2021-10-22 07:45:30.066013184,Coffee,Meru,112,64.2,18.7,138.2
2021-10-23 08:18:03.096619328,Sorghum,Muranga,412,81.01,26.5,51.1
2021-10-24 08:50:36.127225408,Wheat,Muranga,583,83.56,25.5,13.7
2021-10-25 09:23:09.157831552,Rice,Muranga,355,98.16,15.2,33.3
2021-10-26 09:55:42.188437696,Tea,Eldoret,553,113.94,15.7,3.5
2021-10-27 10:28:15.219043776,Wheat,Nakuru,400,61.72,29.2,26.3
2021-10-28 11:00:48.249649920,Wheat,Embu,241,65.41,30.3,18.4
2021-10-29 11:33:21.280256000,Wheat,Muranga,241,58.77,22.1,124.8
