Date,Region,Avg_Temperature_Celsius,Avg_Rainfall_mm
2021-03-06 05:41:38.179635904,Muranga,18.0,118.3
2021-03-07 06:14:11.210242048,Embu,24.2,197.3
2021-03-08 06:46:44.240848128,Embu,32.8,130.6
2021-03-09 07:19:17.271454272,Nakuru,18.9,81.6
2021-03-10 07:51:50.302060416,Meru,22.4,74.5
2021-03-11 08:24:23.332666496,Eldoret,28.9,111.0
2021-03-12 08:56:56.363272640,Embu,26.9,148.1
2021-03-13 09:29:29.393878784,Mombasa,29.2,151.2
2021-03-14 10:02:02.424484864,Nakuru,18.5,143.4
2021-03-15 10:34:35.455091008,Meru,17.7,27.9
2021-03-16 11:07:08.485697088,Mombasa,20.2,44.0
2021-03-17 11:39:41.516303232,Mombasa,22.5,112.4
2021-03-18 12:12:14.546909376,Muranga,27.8,156.1
2021-03-19 12:44:47.577515456,Eldoret,34.7,23.5
2021-03-20 13:17:20.608121600,Mombasa,21.1,1.5
2021-03-21 13:49:53.638727744,Nakuru,27.8,66.4
2021-03-22 14:22:26.669333824,Kisii,19.7,154.0
2021-03-23 14:54:59.699939968,Kisii,24.6,25.9
2021-03-24 15:27:32.730546112,Eldoret,32.8,26.9
2021-03-25 16:00:05.761152192,Embu,29.1,165.2
2021-03-26 16:32:38.791758336,Mombasa,26.4,138.2
2021-03-27 17:05:11.822364480,Mombasa,22.1,183.6
2021-03-28 17:37:44.852970560,Kisii,24.8,59.4
2021-03-29 18:10:17.883576704,Kisii,24.9,127.4
2021-03-30 18:42:50.914182784,Kisii,27.2,12.3
2021-03-31 19:15:23.944788928,Embu,31.1,160.3
2021-04-01 19:47:56.975395072,Meru,31.7,174.0
2021-04-02 20:20:30.006001152,Muranga,26.4,78.4
2021-04-03 20:53:03.036607296,Eldoret,32.1,14.0
2021-04-04 21:25:36.067213440,Mombasa,27.4,81.4
2021-04-05 21:58:09.097819520,Meru,20.2,159.8
2021-04-06 22:30:42.128425664,Meru,15.2,53.0
2021-04-07 23:03:15.159031808,Nairobi,15.9,120.1
2021-04-08 23:35:48.189637888,Mombasa,18.3,64.8
2021-04-10 00:08:21.220244032,Eldoret,30.2,26.4
2021-04-11 00:40:54.250850176,Kisii,23.6,136.8
2021-04-12 01:13:27.281456256,Mombasa,32.0,179.0
2021-04-13 01:46:00.312062400,Mombasa,29.2,90.6
2021-04-14 02:18:33.342668480,Embu,32.3,127.0
2021-04-15 02:51:06.373274624,Nairobi,23.0,192.1
2021-04-16 03:23:39.403880768,Nakuru,34.2,122.6
2021-04-17 03:56:12.434486848,Mombasa,22.3,15.8
2021-04-18 04:28:45.465092992,Nakuru,19.5,169.6
2021-04-19 05:01:18.495699136,Meru,16.8,142.8
2021-04-20 05:33:51.526305216,Nakuru,28.1,158.4
2021-04-21 06:06:24.556911360,Eldoret,15.1,136.6
2021-04-22 06:38:57.587517504,Embu,32.5,121.7
2021-04-23 07:11:30.618123584,Nakuru,29.5,21.0
2021-04-24 07:44:03.648729728,Mombasa,29.3,3.1
2021-04-25 08:16:36.679335872,Meru,15.3,92.0
2021-04-26 08:49:09.709941952,Kisii,27.4,62.4
2021-04-27 09:21:42.740548096,Nairobi,20.8,88.8
2021-04-28 09:54:15.771154240,Embu,16.6,5.0
2021-04-29 10:26:48.801760320,Meru,16.3,145.8
2021-04-30 10:59:21.832366464,Mombasa,29.4,68.5
2021-05-01 11:31:54.862972544,Embu,18.0,35.7
2021-05-02 12:04:27.893578688,Meru,19.6,25.5
2021-05-03 12:37:00.924184832,Meru,16.3,49.2
2021-05-04 13:09:33.954790912,Embu,34.8,57.2
2021-05-05 13:42:06.985397056,Eldoret,30.0,148.5
2021-05-06 14:14:40.016003200,Eldoret,18.6,113.9
2021-05-07 14:47:13.046609280,Eldoret,15.6,117.1
2021-05-08 15:19:46.077215424,Muranga,21.4,69.5
2021-05-09 15:52:19.107821568,Eldoret,21.8,94.0
2021-05-10 16:24:52.138427648,Nairobi,23.3,172.3
2021-05-11 16:57:25.169033792,Muranga,33.1,150.5
2021-05-12 17:29:58.199639936,Muranga,24.0,178.7
2021-05-13 18:02:31.230246016,Meru,27.6,0.3
2021-05-14 18:35:04.260852160,Mombasa,15.3,172.8
2021-05-15 19:07:37.291458240,Meru,25.2,164.0
2021-05-16 19:40:10.322064384,Meru,16.7,113.4
2021-05-17 20:12:43.352670528,Nakuru,30.0,95.3
2021-05-18 20:45:16.383276608,Nakuru,33.9,125.7
2021-05-19 21:17:49.413882752,Mombasa,18.5,123.5
2021-05-20 21:50:22.444488896,Nakuru,19.7,55.8
2021-05-21 22:22:55.475094976,Kisii,32.1,47.6
2021-05-22 22:55:28.505701120,Eldoret,27.5,113.2
2021-05-23 23:28:01.536307264,Nakuru,15.0,142.7
2021-05-25 00:00:34.566913344,Mombasa,19.9,1.2
2021-05-26 00:33:07.597519488,Kisii,31.6,64.7
2021-05-27 01:05:40.628125632,Eldoret,25.2,184.5
2021-05-28 01:38:13.658731712,Muranga,18.2,127.6
2021-05-29 02:10:46.689337856,Mombasa,33.3,147.5
2021-05-30 02:43:19.719943936,Mombasa,24.1,136.5
2021-05-31 03:15:52.750550080,Mombasa,18.0,178.1
2021-06-01 03:48:25.781156224,Embu,22.5,150.1
2021-06-02 04:20:58.811762304,Kisii,18.6,61.2
2021-06-03 04:53:31.842368448,Nakuru,34.3,85.6
2021-06-04 05:26:04.872974592,Mombasa,28.1,36.4
2021-06-05 05:58:37.903580672,Kisii,23.3,122.2
2021-06-06 06:31:10.934186816,Eldoret,30.0,93.6
2021-06-07 07:03:43.964792960,Embu,19.8,32.3
2021-06-08 07:36:16.995399040,Meru,30.8,104.9
2021-06-09 08:08:50.026005184,Muranga,20.0,22.1
2021-06-10 08:41:23.056611328,Embu,33.2,12.8
2021-06-11 09:13:56.087217408,Mombasa,15.4,116.5
2021-06-12 09:46:29.117823552,Nakuru,31.9,173.4
2021-06-13 10:19:02.148429632,Muranga,34.4,120.1
2021-06-14 10:51:35.179035776,Meru,34.8,155.6
2021-06-15 11:24:08.209641920,Eldoret,16.7,190.7
2021-06-16 11:56:41.240248000,Nakuru,26.8,86.6
2021-06-17 12:29:14.270854144,Mombasa,19.1,24.0
2021-06-18 13:01:47.301460288,Nairobi,32.7,24.9
2021-06-19 13:34:20.332066368,Kisii,33.0,172.6
2021-06-20 14:06:53.362672512,Nakuru,18.8,53.2
2021-06-21 14:39:26.393278656,Nakuru,20.6,111.5
2021-06-22 15:11:59.423884736,Meru,23.1,191.1
2021-06-23 15:44:32.454490880,Meru,25.5,6.6
2021-06-24 16:17:05.485097024,Eldoret,17.5,132.3
2021-06-25 16:49:38.515703104,Eldoret,22.7,197.6
2021-06-26 17:22:11.546309248,Eldoret,23.3,160.7
2021-06-27 17:54:44.576915392,Nairobi,20.5,81.1
2021-06-28 18:27:17.607521472,Eldoret,26.8,161.2
2021-06-29 18:59:50.638127616,Nakuru,25.4,108.3
2021-06-30 19:32:23.668733696,Eldoret,30.3,100.0
2021-07-01 20:04:56.699339840,Embu,35.0,186.4
2021-07-02 20:37:29.729945984,Eldoret,19.6,86.1
2021-07-03 21:10:02.760552064,Mombasa,24.7,167.8
2021-07-04 21:42:35.791158208,Muranga,15.9,3.2
2021-07-05 22:15:08.821764352,Meru,32.1,161.8
2021-07-06 22:47:41.852370432,Muranga,18.6,26.0
2021-07-07 23:20:14.882976576,Meru,34.3,2.8
2021-07-08 23:52:47.913582720,Muranga,25.6,5.7
2021-07-10 00:25:20.944188800,Mombasa,16.5,199.3
2021-07-11 00:57:53.974794944,Nakuru,25.9,96.8
2021-07-12 01:30:27.005401088,Mombasa,22.0,24.3
2021-07-13 02:03:00.036007168,Kisii,26.2,180.7
2021-07-14 02:35:33.066613312,Nairobi,24.3,90.2
2021-07-15 03:08:06.097219392,Muranga,30.5,124.1
2021-07-16 03:40:39.127825536,Mombasa,22.9,147.9
2021-07-17 04:13:12.158431680,Nairobi,27.6,167.1
2021-07-18 04:45:45.189037760,Muranga,19.4,39.7
2021-07-19 05:18:18.219643904,Kisii,15.8,40.4
2021-07-20 05:50:51.250250048,Embu,21.8,47.8
2021-07-21 06:23:24.280856128,Embu,17.0,151.6
2021-07-22 06:55:57.311462272,Nakuru,29.0,23.2
2021-07-23 07:28:30.342068416,Mombasa,27.0,14.9
2021-07-24 08:01:03.372674496,Meru,24.3,111.0
2021-07-25 08:33:36.403280640,Nairobi,32.8,18.3
2021-07-26 09:06:09.433886784,Muranga,23.7,74.0
2021-07-27 09:38:42.464492864,Muranga,24.3,1.0
2021-07-28 10:11:15.495099008,Kisii,26.2,116.6
2021-07-29 10:43:48.525705088,Mombasa,17.5,187.6
2021-07-30 11:16:21.556311232,Embu,25.6,136.5
2021-07-31 11:48:54.586917376,Kisii,20.4,166.5
2021-08-01 12:21:27.617523456,Meru,18.9,20.8
2021-08-02 12:54:00.648129600,Kisii,22.6,72.7
2021-08-03 13:26:33.678735744,Embu,18.1,8.2
2021-08-04 13:59:06.709341824,Nairobi,33.1,138.7
2021-08-05 14:31:39.739947968,Meru,31.1,98.9
2021-08-06 15:04:12.770554112,Mombasa,25.1,193.8
2021-08-07 15:36:45.801160192,Eldoret,32.1,50.8
2021-08-08 16:09:18.831766336,Nairobi,25.0,85.8
2021-08-09 16:41:51.862372480,Kisii,28.2,0.9
2021-08-10 17:14:24.892978560,Eldoret,32.6,78.6
2021-08-11 17:46:57.923584704,Mombasa,15.8,56.1
2021-08-12 18:19:30.954190784,Embu,28.7,139.2
2021-08-13 18:52:03.984796928,Mombasa,26.0,151.3
2021-08-14 19:24:37.015403072,Muranga,22.0,92.5
2021-08-15 19:57:10.046009152,Nakuru,31.1,104.4
2021-08-16 20:29:43.076615296,Embu,20.2,125.9
2021-08-17 21:02:16.107221440,Eldoret,19.9,93.1
2021-08-18 21:34:49.137827520,Nairobi,30.4,127.4
2021-08-19 22:07:22.168433664,Muranga,17.7,51.9
2021-08-20 22:39:55.199039808,Embu,26.4,61.6
2021-08-21 23:12:28.229645888,Mombasa,21.1,95.6
2021-08-22 23:45:01.260252032,Eldoret,23.8,56.1
2021-08-24 00:17:34.290858176,Mombasa,21.1,82.7
2021-08-25 00:50:07.321464256,Kisii,26.2,142.7
2021-08-26 01:22:40.352070400,Eldoret,29.4,10.8
2021-08-27 01:55:13.382676544,Embu,29.0,37.6
2021-08-28 02:27:46.413282624,Meru,24.7,64.7
2021-08-29 03:00:19.443888768,Eldoret,26.8,172.4
2021-08-30 03:32:52.474494848,Nairobi,30.5,185.6
2021-08-31 04:05:25.505100992,Muranga,26.7,2.4
2021-09-01 04:37:58.535707136,Mombasa,32.6,109.1
2021-09-02 05:10:31.566313216,Mombasa,17.1,95.8
2021-09-03 05:43:04.596919360,Muranga,32.1,189.0
2021-09-04 06:15:37.627525504,Embu,20.7,174.6
2021-09-05 06:48:10.658131584,Nairobi,16.1,110.7
2021-09-06 07:20:43.688737728,Muranga,19.0,171.8
2021-09-07 07:53:16.719343872,Embu,22.3,137.7
2021-09-08 08:25:49.749949952,Kisii,21.7,72.6
2021-09-09 08:58:22.780556096,Nairobi,28.1,100.7
2021-09-10 09:30:55.811162240,Mombasa,19.0,137.4
2021-09-11 10:03:28.841768320,Meru,15.8,53.1
2021-09-12 10:36:01.872374464,Mombasa,20.4,34.5
2021-09-13 11:08:34.902980544,Mombasa,16.1,189.3
2021-09-14 11:41:07.933586688,Embu,22.1,14.1
2021-09-15 12:13:40.964192832,Muranga,17.1,125.4
2021-09-16 12:46:13.994798912,Nairobi,21.7,153.2
2021-09-17 13:18:47.025405056,Nakuru,33.7,119.9
2021-09-18 13:51:20.056011200,Mombasa,23.4,141.1
2021-09-19 14:23:53.086617280,Embu,30.9,121.8
2021-09-20 14:56:26.117223424,Meru,16.0,43.5
2021-09-21 15:28:59.147829568,Nairobi,26.2,138.9
2021-09-22 16:01:32.178435648,Kisii,17.6,187.0
2021-09-23 16:34:05.209041792,Muranga,19.0,35.7
2021-09-24 17:06:38.239647936,Nakuru,26.5,113.2
2021-09-25 17:39:11.270254016,Nairobi,29.8,96.5
2021-09-26 18:11:44.300860160,Eldoret,29.0,150.3
2021-09-27 18:44:17.331466240,Nakuru,21.1,87.7
2021-09-28 19:16:50.362072384,Embu,18.3,118.4
2021-09-29 19:49:23.392678528,Eldoret,22.5,26.3
2021-09-30 20:21:56.423284608,Nakuru,21.7,67.5
2021-10-01 20:54:29.453890752,Mombasa,31.3,171.3
2021-10-02 21:27:02.484496896,Embu,29.8,152.2
2021-10-03 21:59:35.515102976,Muranga,25.0,132.8
2021-10-04 22:32:08.545709120,Nairobi,21.5,138.2
2021-10-05 23:04:41.576315264,Nakuru,27.3,99.6
2021-10-06 23:37:14.606921344,Embu,18.7,33.2
2021-10-08 00:09:47.637527488,Nairobi,16.7,152.3
2021-10-09 00:42:20.668133632,Embu,34.0,129.4
2021-10-10 01:14:53.698739712,Eldoret,32.0,177.0
2021-10-11 01:47:26.729345856,Embu,26.1,39.8
2021-10-12 02:19:59.759951936,Eldoret,26.0,152.5
2021-10-13 02:52:32.790558080,Kisii,30.7,55.3
2021-10-14 03:25:05.821164224,Mombasa,22.2,196.6
2021-10-15 03:57:38.851770304,Nairobi,21.5,183.3
2021-10-16 04:30:11.882376448,Muranga,29.2,102.9
2021-10-17 05:02:44.912982592,Eldoret,18.6,138.9
2021-10-18 05:35:17.943588672,Muranga,27.2,168.1
2021-10-19 06:07:50.974194816,Nakuru,15.7,138.0
2021-10-20 06:40:24.004800960,Embu,24.8,2.0
2021-10-21 07:12:57.035407040,Embu,32.4,191.8
2021-10-22 07:45:30.066013184,Muranga,22.7,93.8
2021-10-23 08:18:03.096619328,Nakuru,30.3,188.5
2021-10-24 08:50:36.127225408,Eldoret,15.8,138.8
2021-10-25 09:23:09.157831552,Meru,26.1,187.4
2021-10-26 09:55:42.188437696,Eldoret,16.7,110.0
2021-10-27 10:28:15.219043776,Muranga,22.5,45.3
2021-10-28 11:00:48.249649920,Embu,33.4,86.3
2021-10-29 11:33:21.280256000,Meru,16.2,75.7
2021-10-30 12:05:54.310862144,Embu,27.7,148.7
2021-10-31 12:38:27.341468288,Nairobi,19.5,126.1
2021-11-01 13:11:00.372074368,Muranga,19.4,127.3
2021-11-02 13:43:33.402680512,Kisii,19.5,94.1
2021-11-03 14:16:06.433286656,Muranga,20.5,122.9
2021-11-04 14:48:39.463892736,Mombasa,35.0,14.1
2021-11-05 15:21:12.494498880,Mombasa,29.9,165.9
2021-11-06 15:53:45.525105024,Kisii,22.9,162.2
2021-11-07 16:26:18.555711104,Eldoret,24.0,108.3
2021-11-08 16:58:51.586317248,Eldoret,29.9,176.7
2021-11-09 17:31:24.616923392,Nakuru,25.1,148.2
2021-11-10 18:03:57.647529472,Mombasa,15.2,36.5
2021-11-11 18:36:30.678135616,Muranga,34.9,163.6
2021-11-12 19:09:03.708741696,Meru,24.5,96.3
2021-11-13 19:41:36.739347840,Mombasa,34.2,100.1
2021-11-14 20:14:09.769953984,Meru,16.0,19.4
2021-11-15 20:46:42.800560064,Muranga,24.1,10.2
2021-11-16 21:19:15.831166208,Kisii,15.0,124.7
2021-11-17 21:51:48.861772352,Mombasa,33.1,29.6
2021-11-18 22:24:21.892378432,Muranga,17.1,74.4
2021-11-19 22:56:54.922984576,Embu,27.7,111.3
2021-11-20 23:29:27.953590720,Meru,28.1,175.4
2021-11-22 00:02:00.984196800,Embu,23.3,4.2
2021-11-23 00:34:34.014802944,Nairobi,25.2,165.0
2021-11-24 01:07:07.045409088,Mombasa,17.1,66.0
2021-11-25 01:39:40.076015168,Meru,31.2,61.8
2021-11-26 02:12:13.106621312,Nakuru,30.8,99.1
2021-11-27 02:44:46.137227392,Mombasa,32.5,26.8
2021-11-28 03:17:19.167833536,Muranga,31.0,91.3
2021-11-29 03:49:52.198439680,Meru,29.4,44.1
2021-11-30 04:22:25.229045760,Meru,24.9,124.5
2021-12-01 04:54:58.259651904,Mombasa,29.0,157.3
2021-12-02 05:27:31.290258048,Kisii,27.5,103.9
2021-12-03 06:00:04.320864128,Nakuru,27.5,31.1
2021-12-04 06:32:37.351470272,Meru,32.4,195.0
2021-12-05 07:05:10.382076416,Kisii,32.3,160.5
2021-12-06 07:37:43.412682496,Embu,15.9,70.8
2021-12-07 08:10:16.443288640,Embu,22.2,32.0
2021-12-08 08:42:49.473894784,Eldoret,25.9,3.1
2021-12-09 09:15:22.504500864,Mombasa,27.0,104.0
2021-12-10 09:47:55.535107008,Eldoret,24.3,106.3
2021-12-11 10:20:28.565713088,Meru,16.1,140.3
2021-12-12 10:53:01.596319232,Nakuru,24.9,156.6
2021-12-13 11:25:34.626925376,Nairobi,22.5,127.8
2021-12-14 11:58:07.657531456,Mombasa,29.1,8.4
2021-12-15 12:30:40.688137600,Nakuru,25.2,70.6
2021-12-16 13:03:13.718743744,Mombasa,19.9,92.5
2021-12-17 13:35:46.749349824,Nakuru,28.9,98.0
2021-12-18 14:08:19.779955968,Mombasa,25.1,118.0
2021-12-19 14:40:52.810562112,Eldoret,25.7,5.4
2021-12-20 15:13:25.841168192,Meru,23.3,12.8
2021-12-21 15:45:58.871774336,Muranga,25.1,36.8
2021-12-22 16:18:31.902380480,Mombasa,21.5,53.3
2021-12-23 16:51:04.932986560,Meru,20.1,135.7
2021-12-24 17:23:37.963592704,Mombasa,33.2,176.5
2021-12-25 17:56:10.994198848,Mombasa,18.1,47.7
2021-12-26 18:28:44.024804928,Embu,34.3,27.9
2021-12-27 19:01:17.055411072,Eldoret,24.6,113.3
2021-12-28 19:33:50.086017152,Mombasa,28.2,169.5
2021-12-29 20:06:23.116623296,Muranga,34.0,62.2
2021-12-30 20:38:56.147229440,Muranga,29.2,39.8
2021-12-31 21:11:29.177835520,Nairobi,18.2,197.4
2022-01-01 21:44:02.208441664,Kisii,34.2,144.2
2022-01-02 22:16:35.239047808,Eldoret,21.7,49.2
2022-01-03 22:49:08.269653888,Muranga,17.9,188.0
2022-01-04 23:21:41.300260032,Muranga,28.2,104.1
2022-01-05 23:54:14.330866176,Muranga,25.8,184.1
2022-01-07 00:26:47.361472256,Kisii,26.6,83.2
2022-01-08 00:59:20.392078400,Embu,26.0,181.8
2022-01-09 01:31:53.422684544,Meru,17.9,19.2
2022-01-10 02:04:26.453290624,Eldoret,23.0,71.7
2022-01-11 02:36:59.483896768,Nakuru,27.9,176.8
2022-01-12 03:09:32.514502848,Eldoret,18.1,33.0
2022-01-13 03:42:05.545108992,Meru,21.3,59.9
2022-01-14 04:14:38.575715136,Mombasa,16.2,118.1
2022-01-15 04:47:11.606321216,Mombasa,32.7,115.3
2022-01-16 05:19:44.636927360,Kisii,21.5,141.9
2022-01-17 05:52:17.667533504,Nakuru,30.5,153.8
2022-01-18 06:24:50.698139584,Kisii,32.9,194.4
2022-01-19 06:57:23.728745728,Embu,17.2,153.5
2022-01-20 07:29:56.759351872,Mombasa,19.4,57.5
2022-01-21 08:02:29.789957952,Mombasa,25.0,29.0
2022-01-22 08:35:02.820564096,Mombasa,25.8,144.2
2022-01-23 09:07:35.851170240,Muranga,25.0,64.7
2022-01-24 09:40:08.881776320,Nairobi,27.5,129.4
2022-01-25 10:12:41.912382464,Embu,16.6,6.0
2022-01-26 10:45:14.942988544,Kisii,33.3,178.8
2022-01-27 11:17:47.973594688,Muranga,28.0,114.4
2022-01-28 11:50:21.004200832,Muranga,34.7,126.7
2022-01-29 12:22:54.034806912,Embu,29.9,58.5
2022-01-30 12:55:27.065413056,Nakuru,15.9,62.4
2022-01-31 13:28:00.096019200,Mombasa,18.9,48.9
2022-02-01 14:00:33.126625280,Kisii,24.4,170.3
2022-02-02 14:33:06.157231424,Muranga,22.6,167.6
2022-02-03 15:05:39.187837568,Meru,25.8,143.1
2022-02-04 15:38:12.218443648,Mombasa,32.7,109.1
2022-02-05 16:10:45.249049792,Meru,20.8,164.3
2022-02-06 16:43:18.279655936,Mombasa,32.6,1.3
2022-02-07 17:15:51.310262016,Nairobi,33.4,182.2
2022-02-08 17:48:24.340868160,Kisii,29.5,86.7
2022-02-09 18:20:57.371474240,Muranga,31.9,106.5
2022-02-10 18:53:30.402080384,Meru,28.6,43.0
2022-02-11 19:26:03.432686528,Kisii,29.6,120.2
2022-02-12 19:58:36.463292608,Kisii,27.9,48.5
2022-02-13 20:31:09.493898752,Nakuru,17.0,168.9
2022-02-14 21:03:42.524504896,Embu,26.5,38.0
2022-02-15 21:36:15.555110976,Nairobi,29.8,69.8
2022-02-16 22:08:48.585717120,Nakuru,16.1,42.4
2022-02-17 22:41:21.616323264,Kisii,33.2,147.2
2022-02-18 23:13:54.646929344,Nairobi,19.4,36.5
2022-02-19 23:46:27.677535488,Embu,24.3,185.8
2022-02-21 00:19:00.708141632,Muranga,29.8,167.6
2022-02-22 00:51:33.738747712,Nakuru,31.2,65.3
2022-02-23 01:24:06.769353856,Meru,22.4,24.4
2022-02-24 01:56:39.799960000,Embu,25.1,71.2
2022-02-25 02:29:12.830566080,Nakuru,15.0,142.7
2022-02-26 03:01:45.861172224,Nakuru,19.1,66.6
2022-02-27 03:34:18.891778304,Embu,25.0,146.6
2022-02-28 04:06:51.922384448,Muranga,22.7,82.7
2022-03-01 04:39:24.952990592,Kisii,25.1,145.8
2022-03-02 05:11:57.983596672,Eldoret,30.2,49.7
2022-03-03 05:44:31.014202816,Embu,33.4,5.3
2022-03-04 06:17:04.044808960,Nakuru,29.0,8.0
2022-03-05 06:49:37.075415040,Meru,18.1,78.7
2022-03-06 07:22:10.106021184,Embu,34.7,150.7
2022-03-07 07:54:43.136627328,Kisii,24.1,7.9
2022-03-08 08:27:16.167233408,Nairobi,21.8,118.7
2022-03-09 08:59:49.197839552,Mombasa,32.1,22.3
2022-03-10 09:32:22.228445696,Meru,34.0,48.0
2022-03-11 10:04:55.259051776,Muranga,21.4,168.0
2022-03-12 10:37:28.289657920,Muranga,16.2,150.5
2022-03-13 11:10:01.320264000,Nairobi,16.2,47.8
2022-03-14 11:42:34.350870144,Meru,28.6,72.6
2022-03-15 12:15:07.381476288,Mombasa,31.4,71.4
2022-03-16 12:47:40.412082368,Nakuru,28.7,36.8
2022-03-17 13:20:13.442688512,Embu,19.2,142.7
2022-03-18 13:52:46.473294656,Mombasa,26.4,85.7
2022-03-19 14:25:19.503900736,Embu,32.2,158.7
2022-03-20 14:57:52.534506880,Mombasa,16.0,62.6
2022-03-21 15:30:25.565113024,Mombasa,32.3,104.7
2022-03-22 16:02:58.595719104,Mombasa,29.4,83.2
2022-03-23 16:35:31.626325248,Eldoret,15.8,98.0
2022-03-24 17:08:04.656931392,Nairobi,20.2,170.4
2022-03-25 17:40:37.687537472,Nairobi,15.5,48.8
2022-03-26 18:13:10.718143616,Mombasa,29.3,198.2
2022-03-27 18:45:43.748749696,Embu,25.9,29.8
2022-03-28 19:18:16.779355840,Mombasa,21.1,0.5
2022-03-29 19:50:49.809961984,Eldoret,29.8,164.7
2022-03-30 20:23:22.840568064,Meru,24.1,98.9
2022-03-31 20:55:55.871174208,Embu,26.1,128.5
2022-04-01 21:28:28.901780352,Embu,22.0,113.6
2022-04-02 22:01:01.932386432,Kisii,24.3,111.5
2022-04-03 22:33:34.962992576,Nakuru,16.0,63.6
2022-04-04 23:06:07.993598720,Muranga,29.8,12.2
2022-04-05 23:38:41.024204800,Kisii,18.8,190.1
2022-04-07 00:11:14.054810944,Meru,24.0,66.9
2022-04-08 00:43:47.085417088,Nairobi,30.4,148.7
2022-04-09 01:16:20.116023168,Nakuru,17.0,60.2
2022-04-10 01:48:53.146629312,Kisii,28.1,38.4
2022-04-11 02:21:26.177235392,Mombasa,23.2,71.8
2022-04-12 02:53:59.207841536,Embu,23.5,61.9
2022-04-13 03:26:32.238447680,Eldoret,24.0,169.5
2022-04-14 03:59:05.269053760,Nakuru,28.4,34.0
2022-04-15 04:31:38.299659904,Nairobi,28.5,92.8
2022-04-16 05:04:11.330266048,Meru,33.1,65.8
2022-04-17 05:36:44.360872128,Nakuru,21.2,157.1
2022-04-18 06:09:17.391478272,Kisii,33.6,184.6
2022-04-19 06:41:50.422084416,Eldoret,21.6,99.6
2022-04-20 07:14:23.452690496,Mombasa,30.5,8.5
2022-04-21 07:46:56.483296640,Mombasa,24.1,181.2
2022-04-22 08:19:29.513902784,Kisii,26.3,31.2
2022-04-23 08:52:02.544508864,Eldoret,26.7,142.6
2022-04-24 09:24:35.575115008,Nakuru,33.8,151.5
2022-04-25 09:57:08.605721152,Meru,27.5,149.4
2022-04-26 10:29:41.636327232,Embu,25.4,85.5
2022-04-27 11:02:14.666933376,Mombasa,33.7,42.7
2022-04-28 11:34:47.697539456,Meru,28.9,89.6
2022-04-29 12:07:20.728145600,Kisii,19.2,38.0
2022-04-30 12:39:53.758751744,Kisii,31.4,140.7
2022-05-01 13:12:26.789357824,Embu,18.1,85.8
2022-05-02 13:44:59.819963968,Meru,34.3,72.1
2022-05-03 14:17:32.850570112,Kisii,24.2,193.6
2022-05-04 14:50:05.881176192,Nakuru,28.5,159.2
2022-05-05 15:22:38.911782336,Nairobi,16.5,137.2
2022-05-06 15:55:11.942388480,Kisii,27.1,116.7
2022-05-07 16:27:44.972994560,Embu,16.5,100.5
2022-05-08 17:00:18.003600704,Nairobi,19.2,140.3
2022-05-09 17:32:51.034206848,Nakuru,29.1,123.1
2022-05-10 18:05:24.064812928,Meru,15.1,36.4
2022-05-11 18:37:57.095419072,Meru,24.9,115.8
2022-05-12 19:10:30.126025152,Meru,32.6,110.4
2022-05-13 19:43:03.156631296,Muranga,15.2,133.6
2022-05-14 20:15:36.187237440,Nakuru,34.5,34.5
2022-05-15 20:48:09.217843520,Nakuru,25.0,4.9
2022-05-16 21:20:42.248449664,Nairobi,15.5,53.2
2022-05-17 21:53:15.279055808,Nakuru,33.0,2.6
2022-05-18 22:25:48.309661888,Meru,18.5,100.8
2022-05-19 22:58:21.340268032,Muranga,32.2,67.0
2022-05-20 23:30:54.370874176,Eldoret,18.0,113.3
2022-05-22 00:03:27.401480256,Meru,26.5,83.1
2022-05-23 00:36:00.432086400,Nairobi,25.8,57.7
2022-05-24 01:08:33.462692544,Muranga,23.5,151.6
2022-05-25 01:41:06.493298624,Meru,25.8,172.5
2022-05-26 02:13:39.523904768,Mombasa,16.7,166.7
2022-05-27 02:46:12.554510848,Mombasa,17.3,144.4
2022-05-28 03:18:45.585116992,Kisii,27.8,9.5
2022-05-29 03:51:18.615723136,Eldoret,34.8,130.2
2022-05-30 04:23:51.646329216,Mombasa,29.2,144.3
2022-05-31 04:56:24.676935360,Eldoret,33.0,135.9
2022-06-01 05:28:57.707541504,Mombasa,27.5,80.5
2022-06-02 06:01:30.738147584,Nairobi,15.9,83.9
2022-06-03 06:34:03.768753728,Eldoret,24.2,5.2
2022-06-04 07:06:36.799359872,Mombasa,15.9,143.1
2022-06-05 07:39:09.829965952,Embu,24.3,92.0
2022-06-06 08:11:42.860572096,Nakuru,29.8,9.5
2022-06-07 08:44:15.891178240,Nakuru,16.5,103.7
2022-06-08 09:16:48.921784320,Nakuru,26.1,129.4
2022-06-09 09:49:21.952390464,Nairobi,32.1,97.1
2022-06-10 10:21:54.982996544,Nairobi,19.7,139.8
2022-06-11 10:54:28.013602688,Nairobi,28.3,199.5
2022-06-12 11:27:01.044208832,Meru,28.2,119.4
2022-06-13 11:59:34.074814912,Eldoret,27.7,2.5
2022-06-14 12:32:07.105421056,Kisii,15.8,100.9
2022-06-15 13:04:40.136027200,Meru,27.0,42.5
2022-06-16 13:37:13.166633280,Muranga,24.9,125.9
2022-06-17 14:09:46.197239424,Nakuru,28.9,114.5
2022-06-18 14:42:19.227845568,Eldoret,19.1,171.8
2022-06-19 15:14:52.258451648,Embu,29.9,101.2
